id,screen_id,name,format,placement,installation,owner_id,owner,city,address,lat,lon,width_mm,height_mm,width_px,height_px,phys_width_px,phys_height_px,sspProvider,sspTypes,minBid,ots,grp,meta_format,estimated_ots,interpolated_ots,ssp_ots,image_url,image_preview
91538,MSBB30190B1,MSBB30190B1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Москва,"Люблинская ул. 151, (светофор, ТЦ ""Люблю Молл"")",55.66026442,37.74069541,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",4.05,42.23529642,0.43,BILLBOARD,20.49859122,42.23529642,44,https://images.russoutdoor.ru/panelFotos/281/2809615.jpg,https://images.russoutdoor.ru/panelFotos/281/2809615.jpg
91533,MSBB30291B1,MSBB30291B1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Москва,"Свободы ул.  45с1, Х с Парусным проездом, (светофор)",55.847324,37.453526,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",3.96,41.90531059,0.33,BILLBOARD,20.49859729,41.90531059,33,https://images.russoutdoor.ru/panelFotos/281/2809616.jpg,https://images.russoutdoor.ru/panelFotos/281/2809616.jpg
91532,KJBB00014A1,KJBB00014A1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Красноярск,"Калинина ул.  75, (""Лемана Про"")",56.04365862,92.77794814,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",1.32,20.8896614,1.65,BILLBOARD,9.917067854,20.8896614,14,https://images.russoutdoor.ru/panelFotos/295/2949495.jpg,https://images.russoutdoor.ru/panelFotos/295/2949495.jpg
91530,MSBB03218B1,MSBB03218B1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Москва,"Люблинская ул. 111Бк2, Х с ул. Ставропольская, (светофор)",55.68036737,37.73853399,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",3.78,39.92904684,0.54,BILLBOARD,20.49863366,39.92904684,55,https://images.russoutdoor.ru/panelFotos/281/2809604.jpg,https://images.russoutdoor.ru/panelFotos/281/2809604.jpg
91516,MSBB03186B1,MSBB03186B1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Москва,Ленинградское шоссе  53,55.85600145,37.46935755,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",7.29,69.11864341,0.83,BILLBOARD,20.49809649,69.11864341,85,https://images.russoutdoor.ru/panelFotos/281/2809602.jpg,https://images.russoutdoor.ru/panelFotos/281/2809602.jpg
91510,MSBB04151A1,MSBB04151A1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Москва,"60-летия Октября проспект  11, ЦРП, 350 м после Х с ул. Вавилова",55.69818116,37.57789733,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",2.52,30.15963441,0.39,BILLBOARD,20.49881345,30.15963441,40,https://images.russoutdoor.ru/panelFotos/281/2809593.jpg,https://images.russoutdoor.ru/panelFotos/281/2809593.jpg
91507,MSBB02130B1,MSBB02130B1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Москва,"Свободы ул.  24/9-26, до Х с ул. Лодочная, (светофор)",55.83571237,37.45443125,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",2.61,30.05186078,0.25,BILLBOARD,20.49881543,30.05186078,25,https://images.russoutdoor.ru/panelFotos/281/2809599.jpg,https://images.russoutdoor.ru/panelFotos/281/2809599.jpg
91506,KJBB01410A1,KJBB01410A1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Красноярск,"Свердловская ул.  13, (светофор)",55.98254391,92.87485099,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",1.86,29.93259874,2.06,BILLBOARD,9.911240589,29.93259874,18,https://images.russoutdoor.ru/panelFotos/270/2695501.jpg,https://images.russoutdoor.ru/panelFotos/270/2695501.jpg
91501,KJBB01410B1,KJBB01410B1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Красноярск,"Свердловская ул.  13, (светофор)",55.98254391,92.87485099,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",1.86,27.9703349,2.3,BILLBOARD,9.912505071,27.9703349,20,https://images.russoutdoor.ru/panelFotos/270/2695500.jpg,https://images.russoutdoor.ru/panelFotos/270/2695500.jpg
91499,MS_1256_24,Кузнецкий 33,SUPERSITE,OUTDOOR,STATIC,681,РА МЕДИАСОЮЗ,Кемерово,"Кемерово, Кузнецкий 33",55.35495321,86.06524346,8000,4000,1536,768,1536,768,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.518,13.78300528,21,SUPERSITE,13.78300528,,130500,https://play.ru.cityscreen.cloud/files/organizations/408/common/WhatsApp_Image_2025_11_20_at_15_34_00_6k3z8k.jpeg,https://play.ru.cityscreen.cloud/files/organizations/408/common/WhatsApp_Image_2025_11_20_at_15_34_00_6k3z8k.thumbnail.jpg
91497,401_28_A,Бульвар 40 ст А,BILLBOARD,OUTDOOR,STATIC,681,РА МЕДИАСОЮЗ,Кемерово,"Кемерово, Бульвар строителей 40",55.33983465,86.17145086,6000,3000,864,432,864,432,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.265,20.98669795,19,BILLBOARD,20.98669795,,110600,https://play.ru.cityscreen.cloud/files/organizations/408/common/Stroitieliei_b_r_d_40_st_A_1_3_11__8x5x6h.jpg,https://play.ru.cityscreen.cloud/files/organizations/408/common/Stroitieliei_b_r_d_40_st_A_1_3_11__8x5x6h.thumbnail.jpg
91495,MS_212_B,Октябрьский 22 ст Б,BILLBOARD,OUTDOOR,STATIC,681,РА МЕДИАСОЮЗ,Кемерово,"Кемерово, Октябрьский 22",55.34873451,86.1249913,6000,3000,864,432,864,432,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.265,20.98669795,25,BILLBOARD,20.98669795,,136300,https://play.ru.cityscreen.cloud/files/organizations/408/common/WhatsApp_Image_2025_02_13_at_14_33_43_1x5t0l.jpeg,https://play.ru.cityscreen.cloud/files/organizations/408/common/WhatsApp_Image_2025_02_13_at_14_33_43_1x5t0l.thumbnail.jpg
91493,401_28_B,Бульвар строителей ст 40 Б,BILLBOARD,OUTDOOR,STATIC,681,РА МЕДИАСОЮЗ,Кемерово,"Кемерово,  Бульвар строителей 40",55.33983465,86.17145086,6000,3000,864,432,864,432,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.265,20.98669795,19,BILLBOARD,20.98669795,,110600,https://play.ru.cityscreen.cloud/files/organizations/408/common/Stroitieliei_b_r_d_40_2_8_09__3n3k1i.jpg,https://play.ru.cityscreen.cloud/files/organizations/408/common/Stroitieliei_b_r_d_40_2_8_09__3n3k1i.thumbnail.jpg
91449,MSBB09388B1,MSBB09388B1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Москва,"Андропова проспект   6с1, после съезда с ул. Трофимова, (ТЦ ""Мегаполис"")",55.69947661,37.6667453,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",2.52,29.01491162,0.38,BILLBOARD,20.49883451,29.01491162,39,https://images.russoutdoor.ru/panelFotos/281/2809606.jpg,https://images.russoutdoor.ru/panelFotos/281/2809606.jpg
91443,SORB30068A1,SORB30068A1,CITY_BOARD,OUTDOOR,STATIC,42,Russ Outdoor,Сочи,"Горького ул., д. 38 ост. ""Сбербанк"" (в сторону вокзала)",43.58619215,39.72553506,960,720,960,720,960,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",3.015,60.99294484,6.75,CITY_BOARD,5.63922679,60.99294484,28,https://images.russoutdoor.ru/panelFotos/274/2732683.jpg,https://images.russoutdoor.ru/panelFotos/274/2732683.jpg
91440,RSBB09570A1,RSBB09570A1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Ростов-на-Дону,"Волкова ул., 15-17",47.28378005,39.71858086,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",1.8,27.30357762,2.44,BILLBOARD,9.682894246,27.30357762,23,https://images.russoutdoor.ru/panelFotos/297/2960181.jpg,https://images.russoutdoor.ru/panelFotos/297/2960181.jpg
91439,MSBB30062B1,MSBB30062B1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Москва,"Вернадского проспект  79, после Х с ул. Лобачевского, (светофор)",55.67123962,37.49691658,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",3.69,40.12355034,0.46,BILLBOARD,20.49863008,40.12355034,48,https://images.russoutdoor.ru/panelFotos/286/2851397.jpg,https://images.russoutdoor.ru/panelFotos/286/2851397.jpg
91438,MSBB13937B1,MSBB13937B1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Москва,"Авиаконструктора Микояна ул., нечетная сторона, 300 м до Х с Ходынским бульваром, (светофор, ТЦ ""Авиапарк"")",55.79068056,37.53648611,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",5.22,43.96084066,0.31,BILLBOARD,20.49855946,43.96084066,32,https://images.russoutdoor.ru/panelFotos/281/2809607.jpg,https://images.russoutdoor.ru/panelFotos/281/2809607.jpg
91385,SAM_3548_A,"SAM-3548-А Самара,Промышленности - Южный проезд, 88",BILLBOARD,OUTDOOR,STATIC,511,"РА ""ЦВЕТ""",Самара,"Самара,Промышленности - Южный проезд, 88",53.178589,50.189849,6000,3000,576,288,576,288,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.612,33.45428435,,BILLBOARD,33.45428435,,,https://play.ru.cityscreen.cloud/files/organizations/360/common/3548_5e0o4g.PNG,https://play.ru.cityscreen.cloud/files/organizations/360/common/3548_5e0o4g.thumbnail.jpg
91384,SAM_3550_A,"SAM-3550- А Самара,Южное шоссе, 5",BILLBOARD,OUTDOOR,STATIC,511,"РА ""ЦВЕТ""",Самара,"Самара,Южное шоссе, 5",53.141748,50.178684,6000,3000,576,288,576,288,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.612,33.45428435,,BILLBOARD,33.45428435,,,https://play.ru.cityscreen.cloud/files/organizations/360/common/3550a_3z4v6l.PNG,https://play.ru.cityscreen.cloud/files/organizations/360/common/3550a_3z4v6l.thumbnail.jpg
91383,SAM_0033_A,"SAM-0033-А Самара,Мечникова, 3",MEDIAFACADE,OUTDOOR,STATIC,511,"РА ""ЦВЕТ""",Самара,"Самара,Мечникова, 3",53.187507,50.133899,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.612,73.6427624,,MEDIAFACADE,73.6427624,,,https://play.ru.cityscreen.cloud/files/organizations/360/common/0033a_2e4q7z.PNG,https://play.ru.cityscreen.cloud/files/organizations/360/common/0033a_2e4q7z.thumbnail.jpg
91382,SAM_3549_A,"SAM-3549-А Самара,Мира, 9А",BILLBOARD,OUTDOOR,STATIC,511,"РА ""ЦВЕТ""",Самара,"Самара,Мира, 9А",53.316556,50.303711,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.612,33.45428435,,BILLBOARD,33.45428435,,,https://play.ru.cityscreen.cloud/files/organizations/360/common/3549a_0i4q3t.PNG,https://play.ru.cityscreen.cloud/files/organizations/360/common/3549a_0i4q3t.thumbnail.jpg
91381,SAM_3546_A,"SAM-3546-А Самара,22 партсъезда - Московское шоссе, 81б",BILLBOARD,OUTDOOR,STATIC,511,"РА ""ЦВЕТ""",Самара,"Самара,22 партсъезда - Московское шоссе, 81б",53.232445,50.199778,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.612,33.45428435,,BILLBOARD,33.45428435,,,https://play.ru.cityscreen.cloud/files/organizations/360/common/3546a_8k1s5u.PNG,https://play.ru.cityscreen.cloud/files/organizations/360/common/3546a_8k1s5u.thumbnail.jpg
91379,SAM_3554_A,"SAM-3554-A Самара,Московское шоссе - Киевская, 1",BILLBOARD,OUTDOOR,STATIC,511,"РА ""ЦВЕТ""",Самара,"Самара,Московское шоссе, лит.Д, корп. 28А",53.203721,50.151663,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.612,33.45428435,,BILLBOARD,33.45428435,,,https://play.ru.cityscreen.cloud/files/organizations/360/common/3554a_2e6k7c.PNG,https://play.ru.cityscreen.cloud/files/organizations/360/common/3554a_2e6k7c.thumbnail.jpg
91378,SAM_3547_A,"SAM-3547-А Самара,Мира, 1",BILLBOARD,OUTDOOR,STATIC,511,"РА ""ЦВЕТ""",Самара,"Самара,Мира, 1",53.320872,50.299742,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.612,33.45428435,,BILLBOARD,33.45428435,,,https://play.ru.cityscreen.cloud/files/organizations/360/common/3547a_3z6k5u.PNG,https://play.ru.cityscreen.cloud/files/organizations/360/common/3547a_3z6k5u.thumbnail.jpg
91377,TLT_005_A,"TLT-005-A Тольятти,Громовой, 20А - Матросова",MEDIAFACADE,OUTDOOR,STATIC,511,"РА ""ЦВЕТ""",Тольятти,"Тольятти,Громовой, 20А - Матросова",53.486852,49.473513,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.612,0,,MEDIAFACADE,,,,https://play.ru.cityscreen.cloud/files/organizations/360/common/005a_6q8c3f.PNG,https://play.ru.cityscreen.cloud/files/organizations/360/common/005a_6q8c3f.thumbnail.jpg
91376,TLT_004_A,"TLT-004-A Тольятти,Обводное шоссе - Шоссейная, 25",MEDIAFACADE,OUTDOOR,STATIC,511,"РА ""ЦВЕТ""",сельское поселение Васильевка,"Тольятти,Обводное шоссе - Шоссейная, 25",53.542824,49.514116,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.612,0,,MEDIAFACADE,,,,https://play.ru.cityscreen.cloud/files/organizations/360/common/004a_4t5s5t.PNG,https://play.ru.cityscreen.cloud/files/organizations/360/common/004a_4t5s5t.thumbnail.jpg
91375,TLT_003_A,"TLT-003-A Тольятти,40 лет Победы, 5 - 70 лет Октября",MEDIAFACADE,OUTDOOR,STATIC,511,"РА ""ЦВЕТ""",Тольятти,"Тольятти,40 лет Победы, 5 - 70 лет Октября",53.539367,49.360613,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.612,0,,MEDIAFACADE,,,,https://play.ru.cityscreen.cloud/files/organizations/360/common/0003a_6a7y2u.PNG,https://play.ru.cityscreen.cloud/files/organizations/360/common/0003a_6a7y2u.thumbnail.jpg
91374,TLT_001_A,"TLT-001-A Тольятти,Громовой, 33",MEDIAFACADE,OUTDOOR,STATIC,511,"РА ""ЦВЕТ""",Тольятти,"Тольятти,Громовой, 33",53.487005,49.484542,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.612,0,,MEDIAFACADE,,,,https://play.ru.cityscreen.cloud/files/organizations/360/common/001a_8v1c1m.PNG,https://play.ru.cityscreen.cloud/files/organizations/360/common/001a_8v1c1m.thumbnail.jpg
91373,TLT_002_A,"TLT-002-A Тольятти,Революционная, 20",MEDIAFACADE,OUTDOOR,STATIC,511,"РА ""ЦВЕТ""",Тольятти,"Тольятти,Революционная, 20",53.530233,49.275785,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.612,0,,MEDIAFACADE,,,,https://play.ru.cityscreen.cloud/files/organizations/360/common/002a_6i6o3t.PNG,https://play.ru.cityscreen.cloud/files/organizations/360/common/002a_6i6o3t.thumbnail.jpg
91371,MEDIA1_KIR_RAD_A,Пр-кт Кирова_Радищева,SUPERSITE,OUTDOOR,STATIC,653,РА Медиа 1,Саратов,"г. Саратов, Пр-кт Кирова_Радищева",51.52918135,46.03512454,7160,4090,448,256,448,256,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",0.78,18.67474329,,SUPERSITE,18.67474329,,,https://play.ru.cityscreen.cloud/files/organizations/419/common/Pr_kt_Kirova_Radishchieva_A_7u8j2s.jpeg,https://play.ru.cityscreen.cloud/files/organizations/419/common/Pr_kt_Kirova_Radishchieva_A_7u8j2s.thumbnail.jpg
91368,MEDIA1_6_SOKOL_SIMB_B,6-ой Соколовогорский проезд_Симбирская сторона Б,SUPERSITE,OUTDOOR,STATIC,653,РА Медиа 1,Саратов,"г. Саратов, ул. 6-ой Соколовогорский проезд_Симбирская сторона Б",51.555775,46.041992,7680,5760,960,720,960,720,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",2.6,22.9524118,,SUPERSITE,22.9524118,,,https://play.ru.cityscreen.cloud/files/organizations/419/common/6_oi_Sokolovoghorskii_proiezd_Simbirskaia_B_5s2m5z.jpeg,https://play.ru.cityscreen.cloud/files/organizations/419/common/6_oi_Sokolovoghorskii_proiezd_Simbirskaia_B_5s2m5z.thumbnail.jpg
91367,MEDIA1_6_SOKOL_SIMB_A,6-ой Соколовогорский проезд_Симбирская сторона А,SUPERSITE,OUTDOOR,STATIC,653,РА Медиа 1,Саратов,"г. Саратов, ул. 6-ой Соколовогорский проезд_Симбирская сторона А",51.555775,46.041992,7680,5760,960,720,960,720,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",2.6,22.9524118,,SUPERSITE,22.9524118,,,https://play.ru.cityscreen.cloud/files/organizations/419/common/6_oi_Sokolovoghorskii_proiezd_Simbirskaia_A_6v1s6q.jpeg,https://play.ru.cityscreen.cloud/files/organizations/419/common/6_oi_Sokolovoghorskii_proiezd_Simbirskaia_A_6v1s6q.thumbnail.jpg
91268,KRAS_273_A,"KRAS-273-А Красногорск,Ильинское шоссе, 15А",BILLBOARD,OUTDOOR,STATIC,511,"РА ""ЦВЕТ""",Красногорск,"Красногорск,Ильинское шоссе, 15А",55.808459,37.334273,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",0.806,42.77009565,,BILLBOARD,42.77009565,,,https://play.ru.cityscreen.cloud/files/organizations/360/common/273a_6r0f8t.PNG,https://play.ru.cityscreen.cloud/files/organizations/360/common/273a_6r0f8t.thumbnail.jpg
91267,KRAS_273_B,"KRAS-273-В Красногорск,Ильинское шоссе, 15А",BILLBOARD,OUTDOOR,STATIC,511,"РА ""ЦВЕТ""",Красногорск,"Красногорск,Ильинское шоссе, 15А",55.808459,37.334273,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",0.806,42.77009565,,BILLBOARD,42.77009565,,,https://play.ru.cityscreen.cloud/files/organizations/360/common/273b_4n8v6l.PNG,https://play.ru.cityscreen.cloud/files/organizations/360/common/273b_4n8v6l.thumbnail.jpg
91265,KRAS_484_B,"KRAS-484-В Красногорск,Вокзальная, 11А",BILLBOARD,OUTDOOR,STATIC,511,"РА ""ЦВЕТ""",городской округ Красногорск,"Красногорск,Вокзальная, 11А",55.843376,37.181731,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",0.806,48.30240346,,BILLBOARD,48.30240346,,,https://play.ru.cityscreen.cloud/files/organizations/360/common/484b_1n3x2z.PNG,https://play.ru.cityscreen.cloud/files/organizations/360/common/484b_1n3x2z.thumbnail.jpg
91262,CHB_1301_A,"CHB-1301-A Чебоксары,Гагарина / ул. 50 лет Октября, 1",BILLBOARD,OUTDOOR,STATIC,511,"РА ""ЦВЕТ""",Чебоксары,"Чебоксары,Гагарина / ул. 50 лет Октября, 1",56.129214,47.269725,6000,3000,576,288,576,288,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.612,55.23859649,,BILLBOARD,55.23859649,,,https://play.ru.cityscreen.cloud/files/organizations/360/common/1301a_1m3g6j.PNG,https://play.ru.cityscreen.cloud/files/organizations/360/common/1301a_1m3g6j.thumbnail.jpg
91259,CHB_1101_B,"CHB -1101-B Чебоксары,Гладкова,10, рынок Ярмарка",BILLBOARD,OUTDOOR,STATIC,511,"РА ""ЦВЕТ""",Чебоксары,"Чебоксары,Гладкова,10, рынок Ярмарка",56.112944,47.246443,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",0.806,55.23859649,,BILLBOARD,55.23859649,,,https://play.ru.cityscreen.cloud/files/organizations/360/common/1101b_5q2k5x.PNG,https://play.ru.cityscreen.cloud/files/organizations/360/common/1101b_5q2k5x.thumbnail.jpg
